manual,source_file,source_title,source_token,source_slug,source_doc_url,source_block_url,block_id,json_path,source_type,link_text,target_token,target_url,anchor,candidate_rank,candidate_score,candidate_title,candidate_slug,candidate_doc_token,candidate_doc_link,candidate_record_id,candidate_table_name,recommended_action
guides,PNj2w5fY9ifr82kbX8ucKgXAn0r.json,Storage Cost,PNj2w5fY9ifr82kbX8ucKgXAn0r,storage-cost,https://zilliverse.feishu.cn/wiki/PNj2w5fY9ifr82kbX8ucKgXAn0r,https://zilliverse.feishu.cn/wiki/PNj2w5fY9ifr82kbX8ucKgXAn0r#Ivp9dE8p4oFZYXxvpl0cKiDNnxg,Ivp9dE8p4oFZYXxvpl0cKiDNnxg,$.blocks.items[9].bullet.elements[0].text_run.text_element_style.link,href_link,Backup,VvikwOKc9iZ5vBkgMnycrXKmnId,https://zilliverse.feishu.cn/wiki/VvikwOKc9iZ5vBkgMnycrXKmnId,,1,86,Create Backup,create-backup,HHXewT7wTiM1zqkySjHcMNX5n9b,https://zilliverse.feishu.cn/wiki/HHXewT7wTiM1zqkySjHcMNX5n9b,recvlVVZCZr8lP,Management,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/HHXewT7wTiM1zqkySjHcMNX5n9b.
guides,PNj2w5fY9ifr82kbX8ucKgXAn0r.json,Storage Cost,PNj2w5fY9ifr82kbX8ucKgXAn0r,storage-cost,https://zilliverse.feishu.cn/wiki/PNj2w5fY9ifr82kbX8ucKgXAn0r,https://zilliverse.feishu.cn/wiki/PNj2w5fY9ifr82kbX8ucKgXAn0r#Ivp9dE8p4oFZYXxvpl0cKiDNnxg,Ivp9dE8p4oFZYXxvpl0cKiDNnxg,$.blocks.items[9].bullet.elements[0].text_run.text_element_style.link,href_link,Backup,VvikwOKc9iZ5vBkgMnycrXKmnId,https://zilliverse.feishu.cn/wiki/VvikwOKc9iZ5vBkgMnycrXKmnId,,2,86,Cross-Region Backup,backup-to-other-regions,ESVGwTkn8iLfUakSSrkc5dWJnye,https://zilliverse.feishu.cn/wiki/ESVGwTkn8iLfUakSSrkc5dWJnye,recvlVWa2ZEEkX,Management,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/HHXewT7wTiM1zqkySjHcMNX5n9b.
guides,PNj2w5fY9ifr82kbX8ucKgXAn0r.json,Storage Cost,PNj2w5fY9ifr82kbX8ucKgXAn0r,storage-cost,https://zilliverse.feishu.cn/wiki/PNj2w5fY9ifr82kbX8ucKgXAn0r,https://zilliverse.feishu.cn/wiki/PNj2w5fY9ifr82kbX8ucKgXAn0r#Ivp9dE8p4oFZYXxvpl0cKiDNnxg,Ivp9dE8p4oFZYXxvpl0cKiDNnxg,$.blocks.items[9].bullet.elements[0].text_run.text_element_style.link,href_link,Backup,VvikwOKc9iZ5vBkgMnycrXKmnId,https://zilliverse.feishu.cn/wiki/VvikwOKc9iZ5vBkgMnycrXKmnId,,3,86,Export Backup Files,export-backup-files,QUTDwkbTTiA2UlkWYDlc796ensf,https://zilliverse.feishu.cn/wiki/QUTDwkbTTiA2UlkWYDlc796ensf,recvlVWd7SWHbe,Management,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/HHXewT7wTiM1zqkySjHcMNX5n9b.
guides,PNj2w5fY9ifr82kbX8ucKgXAn0r.json,Storage Cost,PNj2w5fY9ifr82kbX8ucKgXAn0r,storage-cost,https://zilliverse.feishu.cn/wiki/PNj2w5fY9ifr82kbX8ucKgXAn0r,https://zilliverse.feishu.cn/wiki/PNj2w5fY9ifr82kbX8ucKgXAn0r#Ivp9dE8p4oFZYXxvpl0cKiDNnxg,Ivp9dE8p4oFZYXxvpl0cKiDNnxg,$.blocks.items[9].bullet.elements[0].text_run.text_element_style.link,href_link,Backup,VvikwOKc9iZ5vBkgMnycrXKmnId,https://zilliverse.feishu.cn/wiki/VvikwOKc9iZ5vBkgMnycrXKmnId,,4,86,Manage Backup Files,manage-backup-files,Ml6dwBPTfiQOY9koK24cT1Sznge,https://zilliverse.feishu.cn/wiki/Ml6dwBPTfiQOY9koK24cT1Sznge,recvlVWf0C2jG7,Management,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/HHXewT7wTiM1zqkySjHcMNX5n9b.
guides,PNj2w5fY9ifr82kbX8ucKgXAn0r.json,Storage Cost,PNj2w5fY9ifr82kbX8ucKgXAn0r,storage-cost,https://zilliverse.feishu.cn/wiki/PNj2w5fY9ifr82kbX8ucKgXAn0r,https://zilliverse.feishu.cn/wiki/PNj2w5fY9ifr82kbX8ucKgXAn0r#Ivp9dE8p4oFZYXxvpl0cKiDNnxg,Ivp9dE8p4oFZYXxvpl0cKiDNnxg,$.blocks.items[9].bullet.elements[0].text_run.text_element_style.link,href_link,Backup,VvikwOKc9iZ5vBkgMnycrXKmnId,https://zilliverse.feishu.cn/wiki/VvikwOKc9iZ5vBkgMnycrXKmnId,,5,86,Migrate from Milvus to Zilliz Cloud Via Backup Files,via-backup-files,IO4fwm5fJiroaoktKeIcbdkDnRb,https://zilliverse.feishu.cn/wiki/IO4fwm5fJiroaoktKeIcbdkDnRb,recvm10eCrSmx8,Management,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/HHXewT7wTiM1zqkySjHcMNX5n9b.
guides,PNj2w5fY9ifr82kbX8ucKgXAn0r.json,Storage Cost,PNj2w5fY9ifr82kbX8ucKgXAn0r,storage-cost,https://zilliverse.feishu.cn/wiki/PNj2w5fY9ifr82kbX8ucKgXAn0r,https://zilliverse.feishu.cn/wiki/PNj2w5fY9ifr82kbX8ucKgXAn0r#Ivp9dE8p4oFZYXxvpl0cKiDNnxg,Ivp9dE8p4oFZYXxvpl0cKiDNnxg,$.blocks.items[9].bullet.elements[0].text_run.text_element_style.link,href_link,Backup,VvikwOKc9iZ5vBkgMnycrXKmnId,https://zilliverse.feishu.cn/wiki/VvikwOKc9iZ5vBkgMnycrXKmnId,,6,86,Migrate from Milvus to Zilliz Cloud Via Backup Tool,via-stage,IxO5wZ1meiYrTckUPkQca9JOnbS,https://zilliverse.feishu.cn/wiki/IxO5wZ1meiYrTckUPkQca9JOnbS,recvm10eKnXUKF,Management,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/HHXewT7wTiM1zqkySjHcMNX5n9b.
guides,PNj2w5fY9ifr82kbX8ucKgXAn0r.json,Storage Cost,PNj2w5fY9ifr82kbX8ucKgXAn0r,storage-cost,https://zilliverse.feishu.cn/wiki/PNj2w5fY9ifr82kbX8ucKgXAn0r,https://zilliverse.feishu.cn/wiki/PNj2w5fY9ifr82kbX8ucKgXAn0r#Ivp9dE8p4oFZYXxvpl0cKiDNnxg,Ivp9dE8p4oFZYXxvpl0cKiDNnxg,$.blocks.items[9].bullet.elements[0].text_run.text_element_style.link,href_link,Backup,VvikwOKc9iZ5vBkgMnycrXKmnId,https://zilliverse.feishu.cn/wiki/VvikwOKc9iZ5vBkgMnycrXKmnId,,7,86,Restore from Backup Files,restore-from-backup-files,Dd6jwYIGiiz6HWkEPJqcpMA3n6g,https://zilliverse.feishu.cn/wiki/Dd6jwYIGiiz6HWkEPJqcpMA3n6g,recvlVWbzPeqAs,Management,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/HHXewT7wTiM1zqkySjHcMNX5n9b.
guides,PNj2w5fY9ifr82kbX8ucKgXAn0r.json,Storage Cost,PNj2w5fY9ifr82kbX8ucKgXAn0r,storage-cost,https://zilliverse.feishu.cn/wiki/PNj2w5fY9ifr82kbX8ucKgXAn0r,https://zilliverse.feishu.cn/wiki/PNj2w5fY9ifr82kbX8ucKgXAn0r#Ivp9dE8p4oFZYXxvpl0cKiDNnxg,Ivp9dE8p4oFZYXxvpl0cKiDNnxg,$.blocks.items[9].bullet.elements[0].text_run.text_element_style.link,href_link,Backup,VvikwOKc9iZ5vBkgMnycrXKmnId,https://zilliverse.feishu.cn/wiki/VvikwOKc9iZ5vBkgMnycrXKmnId,,8,86,Schedule Automatic Backups,schedule-automatic-backups,HDmKwGeGLi2P67kGdNXcigXDn3e,https://zilliverse.feishu.cn/wiki/HDmKwGeGLi2P67kGdNXcigXDn3e,recvlVW8qzzuLi,Management,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/HHXewT7wTiM1zqkySjHcMNX5n9b.
guides,PmaowiSUaiTa8ckPMYJcqdRYnQg.json, October 2025 Release Notes,PmaowiSUaiTa8ckPMYJcqdRYnQg,release-notes-2510,https://zilliverse.feishu.cn/wiki/PmaowiSUaiTa8ckPMYJcqdRYnQg,https://zilliverse.feishu.cn/wiki/PmaowiSUaiTa8ckPMYJcqdRYnQg#BioYdBkiIom2HFxupXPckLKAnqg,BioYdBkiIom2HFxupXPckLKAnqg,$.blocks.items[11].bullet.elements[9].mention_doc,mention_doc,Decay Ranker,HPP3wBq1xiuGWYk4QfKcZ2PrnHf,https://zilliverse.feishu.cn/wiki/HPP3wBq1xiuGWYk4QfKcZ2PrnHf,,1,86,Decay Ranker Overview,decay-ranker-oveview,QZYhwcQhWigYTVkLnHeczkwYnZb,https://zilliverse.feishu.cn/wiki/QZYhwcQhWigYTVkLnHeczkwYnZb,recvlUWMyUPaS4,Development,"Replace the mention_doc with a new Feishu document mention for ""Decay Ranker Overview"" (https://zilliverse.feishu.cn/wiki/QZYhwcQhWigYTVkLnHeczkwYnZb)."
guides,Pulhw06e5iXJTFkidFXcGbylnod.json,Choose the Right Analyzer for Your Use Case,Pulhw06e5iXJTFkidFXcGbylnod,choose-the-right-analyzer-for-your-use-case,https://zilliverse.feishu.cn/wiki/Pulhw06e5iXJTFkidFXcGbylnod,https://zilliverse.feishu.cn/wiki/Pulhw06e5iXJTFkidFXcGbylnod#B68CdimaAoFNoOx5b5JckBdUnqe,B68CdimaAoFNoOx5b5JckBdUnqe,$.blocks.items[66].text.elements[3].text_run.text_element_style.link,href_link,pinyin,EhXXwmJzBi8pg9kJcC4ccm9OnDe,https://zilliverse.feishu.cn/wiki/EhXXwmJzBi8pg9kJcC4ccm9OnDe,,,,,,,,,,"Choose a canonical Base-listed replacement, then update the Feishu source manually."
guides,Pulhw06e5iXJTFkidFXcGbylnod.json,Choose the Right Analyzer for Your Use Case,Pulhw06e5iXJTFkidFXcGbylnod,choose-the-right-analyzer-for-your-use-case,https://zilliverse.feishu.cn/wiki/Pulhw06e5iXJTFkidFXcGbylnod,https://zilliverse.feishu.cn/wiki/Pulhw06e5iXJTFkidFXcGbylnod#QVfcdPYo2ojnfhx2zMlcHA4SnSc,QVfcdPYo2ojnfhx2zMlcHA4SnSc,$.blocks.items[471].text.elements[0].text_run.text_element_style.link,href_link,pinyin,EhXXwmJzBi8pg9kJcC4ccm9OnDe,https://zilliverse.feishu.cn/wiki/EhXXwmJzBi8pg9kJcC4ccm9OnDe,,,,,,,,,,"Choose a canonical Base-listed replacement, then update the Feishu source manually."
guides,PuxkwMWvbiHxvTkHsVkcMZP9n5f.json,Zilliz Cloud Limits,PuxkwMWvbiHxvTkHsVkcMZP9n5f,limits,https://zilliverse.feishu.cn/wiki/PuxkwMWvbiHxvTkHsVkcMZP9n5f,https://zilliverse.feishu.cn/wiki/PuxkwMWvbiHxvTkHsVkcMZP9n5f#DQQIdGCbOo0mVvxFGVXcixKqnqg,DQQIdGCbOo0mVvxFGVXcixKqnqg,$.blocks.items[237].text.elements[1].mention_doc,mention_doc,Scale Cluster,ExUFwDY1siCa2Bkp4incCvxFnlh,https://zilliverse.feishu.cn/wiki/ExUFwDY1siCa2Bkp4incCvxFnlh,,1,86,Query,get-and-scalar-query,R7F7wY8pCiJ5Q4kbntxcMsE6nLf,https://zilliverse.feishu.cn/wiki/R7F7wY8pCiJ5Q4kbntxcMsE6nLf,recvlPpiienCU8,Development,"Replace the mention_doc with a new Feishu document mention for ""Query"" (https://zilliverse.feishu.cn/wiki/R7F7wY8pCiJ5Q4kbntxcMsE6nLf)."
guides,PuxkwMWvbiHxvTkHsVkcMZP9n5f.json,Zilliz Cloud Limits,PuxkwMWvbiHxvTkHsVkcMZP9n5f,limits,https://zilliverse.feishu.cn/wiki/PuxkwMWvbiHxvTkHsVkcMZP9n5f,https://zilliverse.feishu.cn/wiki/PuxkwMWvbiHxvTkHsVkcMZP9n5f#DQQIdGCbOo0mVvxFGVXcixKqnqg,DQQIdGCbOo0mVvxFGVXcixKqnqg,$.blocks.items[237].text.elements[1].mention_doc,mention_doc,Scale Cluster,ExUFwDY1siCa2Bkp4incCvxFnlh,https://zilliverse.feishu.cn/wiki/ExUFwDY1siCa2Bkp4incCvxFnlh,,2,55,Scale Global Cluster,scale-global-cluster,G6xpwyghRitwbqkwl86cpb3Gn2g,https://zilliverse.feishu.cn/wiki/G6xpwyghRitwbqkwl86cpb3Gn2g,recvlVUc5CZukz,Management,"Replace the mention_doc with a new Feishu document mention for ""Query"" (https://zilliverse.feishu.cn/wiki/R7F7wY8pCiJ5Q4kbntxcMsE6nLf)."
guides,PuxkwMWvbiHxvTkHsVkcMZP9n5f.json,Zilliz Cloud Limits,PuxkwMWvbiHxvTkHsVkcMZP9n5f,limits,https://zilliverse.feishu.cn/wiki/PuxkwMWvbiHxvTkHsVkcMZP9n5f,https://zilliverse.feishu.cn/wiki/PuxkwMWvbiHxvTkHsVkcMZP9n5f#DQQIdGCbOo0mVvxFGVXcixKqnqg,DQQIdGCbOo0mVvxFGVXcixKqnqg,$.blocks.items[237].text.elements[1].mention_doc,mention_doc,Scale Cluster,ExUFwDY1siCa2Bkp4incCvxFnlh,https://zilliverse.feishu.cn/wiki/ExUFwDY1siCa2Bkp4incCvxFnlh,,3,50,Create Cluster,create-cluster,KrbjwFhy3iojF3k97XmcvvXMnW7,https://zilliverse.feishu.cn/wiki/KrbjwFhy3iojF3k97XmcvvXMnW7,recvlVUzSLcB1y,Management,"Replace the mention_doc with a new Feishu document mention for ""Query"" (https://zilliverse.feishu.cn/wiki/R7F7wY8pCiJ5Q4kbntxcMsE6nLf)."
guides,PuxkwMWvbiHxvTkHsVkcMZP9n5f.json,Zilliz Cloud Limits,PuxkwMWvbiHxvTkHsVkcMZP9n5f,limits,https://zilliverse.feishu.cn/wiki/PuxkwMWvbiHxvTkHsVkcMZP9n5f,https://zilliverse.feishu.cn/wiki/PuxkwMWvbiHxvTkHsVkcMZP9n5f#DQQIdGCbOo0mVvxFGVXcixKqnqg,DQQIdGCbOo0mVvxFGVXcixKqnqg,$.blocks.items[237].text.elements[1].mention_doc,mention_doc,Scale Cluster,ExUFwDY1siCa2Bkp4incCvxFnlh,https://zilliverse.feishu.cn/wiki/ExUFwDY1siCa2Bkp4incCvxFnlh,,4,50,Manage Cluster,manage-cluster,PharwAysCiBzvgkuqqecmNzunQf,https://zilliverse.feishu.cn/wiki/PharwAysCiBzvgkuqqecmNzunQf,recvlVUEVTk9b3,Management,"Replace the mention_doc with a new Feishu document mention for ""Query"" (https://zilliverse.feishu.cn/wiki/R7F7wY8pCiJ5Q4kbntxcMsE6nLf)."
guides,PuxkwMWvbiHxvTkHsVkcMZP9n5f.json,Zilliz Cloud Limits,PuxkwMWvbiHxvTkHsVkcMZP9n5f,limits,https://zilliverse.feishu.cn/wiki/PuxkwMWvbiHxvTkHsVkcMZP9n5f,https://zilliverse.feishu.cn/wiki/PuxkwMWvbiHxvTkHsVkcMZP9n5f#DQQIdGCbOo0mVvxFGVXcixKqnqg,DQQIdGCbOo0mVvxFGVXcixKqnqg,$.blocks.items[237].text.elements[1].mention_doc,mention_doc,Scale Cluster,ExUFwDY1siCa2Bkp4incCvxFnlh,https://zilliverse.feishu.cn/wiki/ExUFwDY1siCa2Bkp4incCvxFnlh,,5,50,Create On-Demand Cluster,on-demand-cluster,RoxawNJhki1vXXkFsEEc7laMnxe,https://zilliverse.feishu.cn/wiki/RoxawNJhki1vXXkFsEEc7laMnxe,recvlVUuLjtEkf,Management,"Replace the mention_doc with a new Feishu document mention for ""Query"" (https://zilliverse.feishu.cn/wiki/R7F7wY8pCiJ5Q4kbntxcMsE6nLf)."
guides,PuxkwMWvbiHxvTkHsVkcMZP9n5f.json,Zilliz Cloud Limits,PuxkwMWvbiHxvTkHsVkcMZP9n5f,limits,https://zilliverse.feishu.cn/wiki/PuxkwMWvbiHxvTkHsVkcMZP9n5f,https://zilliverse.feishu.cn/wiki/PuxkwMWvbiHxvTkHsVkcMZP9n5f#DQQIdGCbOo0mVvxFGVXcixKqnqg,DQQIdGCbOo0mVvxFGVXcixKqnqg,$.blocks.items[237].text.elements[1].mention_doc,mention_doc,Scale Cluster,ExUFwDY1siCa2Bkp4incCvxFnlh,https://zilliverse.feishu.cn/wiki/ExUFwDY1siCa2Bkp4incCvxFnlh,,6,50,Manage On-Demand Cluster,manage-on-demand-clusters,L11Mw0GRTiKALikJaEycwj1wnKg,https://zilliverse.feishu.cn/wiki/L11Mw0GRTiKALikJaEycwj1wnKg,recvmj2HcIj79t,Management,"Replace the mention_doc with a new Feishu document mention for ""Query"" (https://zilliverse.feishu.cn/wiki/R7F7wY8pCiJ5Q4kbntxcMsE6nLf)."
guides,PuxkwMWvbiHxvTkHsVkcMZP9n5f.json,Zilliz Cloud Limits,PuxkwMWvbiHxvTkHsVkcMZP9n5f,limits,https://zilliverse.feishu.cn/wiki/PuxkwMWvbiHxvTkHsVkcMZP9n5f,https://zilliverse.feishu.cn/wiki/PuxkwMWvbiHxvTkHsVkcMZP9n5f#DQQIdGCbOo0mVvxFGVXcixKqnqg,DQQIdGCbOo0mVvxFGVXcixKqnqg,$.blocks.items[237].text.elements[1].mention_doc,mention_doc,Scale Cluster,ExUFwDY1siCa2Bkp4incCvxFnlh,https://zilliverse.feishu.cn/wiki/ExUFwDY1siCa2Bkp4incCvxFnlh,,7,45,Dedicated Cluster Cost,dedicated-cluster-cost,J2prwh2KLis9oqkqNIAcU1d6nsd,https://zilliverse.feishu.cn/wiki/J2prwh2KLis9oqkqNIAcU1d6nsd,recvlW2pQmq3dU,Management,"Replace the mention_doc with a new Feishu document mention for ""Query"" (https://zilliverse.feishu.cn/wiki/R7F7wY8pCiJ5Q4kbntxcMsE6nLf)."
guides,PyrrwqrGbirtGTkh4oacaov7nHh.json,"Release Notes (Oct 14, 2024)",PyrrwqrGbirtGTkh4oacaov7nHh,release-notes-2102,https://zilliverse.feishu.cn/wiki/PyrrwqrGbirtGTkh4oacaov7nHh,https://zilliverse.feishu.cn/wiki/PyrrwqrGbirtGTkh4oacaov7nHh#OdKZd00BBoO8h0xXkiCcwGMOnBe,OdKZd00BBoO8h0xXkiCcwGMOnBe,$.blocks.items[17].bullet.elements[1].mention_doc,mention_doc,Manage Replica,W8Mhwa4faiQqtRkH4t9cdexCnlf,https://zilliverse.feishu.cn/wiki/W8Mhwa4faiQqtRkH4t9cdexCnlf,,1,45,Manage Invoices,manage-invoice,A3YdwRQwoiDLfkkPbwOcEOr3nLe,https://zilliverse.feishu.cn/wiki/A3YdwRQwoiDLfkkPbwOcEOr3nLe,recvlW1HTEKqMX,Management,"Replace the mention_doc with a new Feishu document mention for ""Manage Invoices"" (https://zilliverse.feishu.cn/wiki/A3YdwRQwoiDLfkkPbwOcEOr3nLe)."
guides,Q9ZcwPZieiYoU4kwEuOcFjewneP.json,"Release Notes (Nov 18, 2022)",Q9ZcwPZieiYoU4kwEuOcFjewneP,release-notes-008,https://zilliverse.feishu.cn/wiki/Q9ZcwPZieiYoU4kwEuOcFjewneP,https://zilliverse.feishu.cn/wiki/Q9ZcwPZieiYoU4kwEuOcFjewneP#XoCmdUAHHogLqqxyiC9cJu03nNg,XoCmdUAHHogLqqxyiC9cJu03nNg,$.blocks.items[7].bullet.elements[1].text_run.text_element_style.link,href_link,resource monitors,Xma9w6Ne9ihcsZkFkSmcHidEnZg,https://zilliverse.feishu.cn/wiki/Xma9w6Ne9ihcsZkFkSmcHidEnZg,,,,,,,,,,"Choose a canonical Base-listed replacement, then update the Feishu source manually."
guides,QGVxwmnGTidbjtk1LcYcEfqbnOe.json,Subscribe to a Private Offer on AWS Marketplace,QGVxwmnGTidbjtk1LcYcEfqbnOe,subscribe-on-aws-marketplace-private-offer,https://zilliverse.feishu.cn/wiki/QGVxwmnGTidbjtk1LcYcEfqbnOe,https://zilliverse.feishu.cn/wiki/QGVxwmnGTidbjtk1LcYcEfqbnOe#L7vmdJQAToEhU8xoYEKcjaWense,L7vmdJQAToEhU8xoYEKcjaWense,$.blocks.items[6].bullet.elements[1].text_run.text_element_style.link,href_link,organization,Dh6vwCrzYimC7skvDRUcvPi4n2c,https://zilliverse.feishu.cn/wiki/Dh6vwCrzYimC7skvDRUcvPi4n2c,,1,86,Enforce SSO in Your Organization,enforce-sso-in-your-organization,MvE5wUlFli3gJOk0MkeclZCqnib,https://zilliverse.feishu.cn/wiki/MvE5wUlFli3gJOk0MkeclZCqnib,recvlVZL9YcR5M,Management,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/MvE5wUlFli3gJOk0MkeclZCqnib.
guides,QGVxwmnGTidbjtk1LcYcEfqbnOe.json,Subscribe to a Private Offer on AWS Marketplace,QGVxwmnGTidbjtk1LcYcEfqbnOe,subscribe-on-aws-marketplace-private-offer,https://zilliverse.feishu.cn/wiki/QGVxwmnGTidbjtk1LcYcEfqbnOe,https://zilliverse.feishu.cn/wiki/QGVxwmnGTidbjtk1LcYcEfqbnOe#L7vmdJQAToEhU8xoYEKcjaWense,L7vmdJQAToEhU8xoYEKcjaWense,$.blocks.items[6].bullet.elements[1].text_run.text_element_style.link,href_link,organization,Dh6vwCrzYimC7skvDRUcvPi4n2c,https://zilliverse.feishu.cn/wiki/Dh6vwCrzYimC7skvDRUcvPi4n2c,,2,86,Failed Payments and Organization Recovery,failed-payments-organization-recovery,JYXswRlj9i5KE5kJ2U0cdaM5nBh,https://zilliverse.feishu.cn/wiki/JYXswRlj9i5KE5kJ2U0cdaM5nBh,recvlW1JOvm3DV,Management,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/MvE5wUlFli3gJOk0MkeclZCqnib.
guides,QGVxwmnGTidbjtk1LcYcEfqbnOe.json,Subscribe to a Private Offer on AWS Marketplace,QGVxwmnGTidbjtk1LcYcEfqbnOe,subscribe-on-aws-marketplace-private-offer,https://zilliverse.feishu.cn/wiki/QGVxwmnGTidbjtk1LcYcEfqbnOe,https://zilliverse.feishu.cn/wiki/QGVxwmnGTidbjtk1LcYcEfqbnOe#L7vmdJQAToEhU8xoYEKcjaWense,L7vmdJQAToEhU8xoYEKcjaWense,$.blocks.items[6].bullet.elements[1].text_run.text_element_style.link,href_link,organization,Dh6vwCrzYimC7skvDRUcvPi4n2c,https://zilliverse.feishu.cn/wiki/Dh6vwCrzYimC7skvDRUcvPi4n2c,,3,86,Manage Organization Alerts,manage-organization-alerts,UPg7wiU71ioeELk8I8KcLDYqncb,https://zilliverse.feishu.cn/wiki/UPg7wiU71ioeELk8I8KcLDYqncb,recvlVXI1pN2eW,Management,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/MvE5wUlFli3gJOk0MkeclZCqnib.
guides,QGVxwmnGTidbjtk1LcYcEfqbnOe.json,Subscribe to a Private Offer on AWS Marketplace,QGVxwmnGTidbjtk1LcYcEfqbnOe,subscribe-on-aws-marketplace-private-offer,https://zilliverse.feishu.cn/wiki/QGVxwmnGTidbjtk1LcYcEfqbnOe,https://zilliverse.feishu.cn/wiki/QGVxwmnGTidbjtk1LcYcEfqbnOe#L7vmdJQAToEhU8xoYEKcjaWense,L7vmdJQAToEhU8xoYEKcjaWense,$.blocks.items[6].bullet.elements[1].text_run.text_element_style.link,href_link,organization,Dh6vwCrzYimC7skvDRUcvPi4n2c,https://zilliverse.feishu.cn/wiki/Dh6vwCrzYimC7skvDRUcvPi4n2c,,4,86,Manage Organization Settings,organization-settings,AAqUwQW3qia3akkjfDNc0kwanlh,https://zilliverse.feishu.cn/wiki/AAqUwQW3qia3akkjfDNc0kwanlh,recvlVTqYVeQsH,Management,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/MvE5wUlFli3gJOk0MkeclZCqnib.
guides,QGVxwmnGTidbjtk1LcYcEfqbnOe.json,Subscribe to a Private Offer on AWS Marketplace,QGVxwmnGTidbjtk1LcYcEfqbnOe,subscribe-on-aws-marketplace-private-offer,https://zilliverse.feishu.cn/wiki/QGVxwmnGTidbjtk1LcYcEfqbnOe,https://zilliverse.feishu.cn/wiki/QGVxwmnGTidbjtk1LcYcEfqbnOe#L7vmdJQAToEhU8xoYEKcjaWense,L7vmdJQAToEhU8xoYEKcjaWense,$.blocks.items[6].bullet.elements[1].text_run.text_element_style.link,href_link,organization,Dh6vwCrzYimC7skvDRUcvPi4n2c,https://zilliverse.feishu.cn/wiki/Dh6vwCrzYimC7skvDRUcvPi4n2c,,5,86,Manage Organization Users,organization-users,OzLjwMmWliJdEBkz0gPcVZrqnZb,https://zilliverse.feishu.cn/wiki/OzLjwMmWliJdEBkz0gPcVZrqnZb,recvlVTmaGwCzs,Management,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/MvE5wUlFli3gJOk0MkeclZCqnib.
guides,QZXVwFVH3i1p08kal8vcAmmxnie.json,"Release Notes (Dec 5, 2022)",QZXVwFVH3i1p08kal8vcAmmxnie,release-notes-009,https://zilliverse.feishu.cn/wiki/QZXVwFVH3i1p08kal8vcAmmxnie,https://zilliverse.feishu.cn/wiki/QZXVwFVH3i1p08kal8vcAmmxnie#MMOAdKq4co1GLhxwvbBcI3NEnCe,MMOAdKq4co1GLhxwvbBcI3NEnCe,$.blocks.items[15].text.elements[1].mention_doc,mention_doc,Set up a Private Link,O5W3wHvmbiVSoLkzKgHcvB9XnUb,https://zilliverse.feishu.cn/wiki/O5W3wHvmbiVSoLkzKgHcvB9XnUb,,1,86,Set up a Private Link (Azure),setup-a-private-link-azure,W2fZwrrhVibvpGkd0MbcQGJQnib,https://zilliverse.feishu.cn/wiki/W2fZwrrhVibvpGkd0MbcQGJQnib,recvlW0w6UGmh5,Management,"Replace the mention_doc with a new Feishu document mention for ""Set up a Private Link (Azure)"" (https://zilliverse.feishu.cn/wiki/W2fZwrrhVibvpGkd0MbcQGJQnib)."
guides,QZXVwFVH3i1p08kal8vcAmmxnie.json,"Release Notes (Dec 5, 2022)",QZXVwFVH3i1p08kal8vcAmmxnie,release-notes-009,https://zilliverse.feishu.cn/wiki/QZXVwFVH3i1p08kal8vcAmmxnie,https://zilliverse.feishu.cn/wiki/QZXVwFVH3i1p08kal8vcAmmxnie#MMOAdKq4co1GLhxwvbBcI3NEnCe,MMOAdKq4co1GLhxwvbBcI3NEnCe,$.blocks.items[15].text.elements[1].mention_doc,mention_doc,Set up a Private Link,O5W3wHvmbiVSoLkzKgHcvB9XnUb,https://zilliverse.feishu.cn/wiki/O5W3wHvmbiVSoLkzKgHcvB9XnUb,,2,55,Set up a PrivateLink (AWS),setup-a-private-link-aws,GBY6wbUmwi9lLjkXSuKccODgnne,https://zilliverse.feishu.cn/wiki/GBY6wbUmwi9lLjkXSuKccODgnne,recvlW0qbWwYt7,Management,"Replace the mention_doc with a new Feishu document mention for ""Set up a Private Link (Azure)"" (https://zilliverse.feishu.cn/wiki/W2fZwrrhVibvpGkd0MbcQGJQnib)."
